"","workerid","story_index","story","language","education","assess","OS","Browser","comments","lab_name","mouse_name","age","gender","enjoyment","screenW","screenH","variable","rating","version"
"337",200,5,"story5","English",4,"Yes","Windows","Chrome","none","Frank","Gostak",30,"Male",1,1280,800,"D",0,"counterfactual"
"338",200,5,"story5","English",4,"Yes","Windows","Chrome","none","Frank","Gostak",30,"Male",1,1280,800,"C",0,"counterfactual"
"339",200,5,"story5","English",4,"Yes","Windows","Chrome","none","Frank","Gostak",30,"Male",1,1280,800,"A",1,"counterfactual"
"340",200,5,"story5","English",4,"Yes","Windows","Chrome","none","Frank","Gostak",30,"Male",1,1280,800,"B",1,"counterfactual"
"341",200,1,"story1","English",4,"Yes","Windows","Chrome","none","Martha","Runcible",30,"Male",1,1280,800,"B",0.25,"counterfactual"
"342",200,1,"story1","English",4,"Yes","Windows","Chrome","none","Martha","Runcible",30,"Male",1,1280,800,"A",0,"counterfactual"
"343",200,4,"story4","English",4,"Yes","Windows","Chrome","none","Fred","Snarp",30,"Male",1,1280,800,"C",1,"counterfactual"
"344",200,4,"story4","English",4,"Yes","Windows","Chrome","none","Fred","Snarp",30,"Male",1,1280,800,"B",0.395,"counterfactual"
"345",200,4,"story4","English",4,"Yes","Windows","Chrome","none","Fred","Snarp",30,"Male",1,1280,800,"D",1,"counterfactual"
"346",200,4,"story4","English",4,"Yes","Windows","Chrome","none","Fred","Snarp",30,"Male",1,1280,800,"A",0.765,"counterfactual"
"347",200,2,"story2","English",4,"Yes","Windows","Chrome","none","Ilana","Weyland",30,"Male",1,1280,800,"C",0.005,"counterfactual"
"348",200,2,"story2","English",4,"Yes","Windows","Chrome","none","Ilana","Weyland",30,"Male",1,1280,800,"B",0,"counterfactual"
"349",200,2,"story2","English",4,"Yes","Windows","Chrome","none","Ilana","Weyland",30,"Male",1,1280,800,"A",0,"counterfactual"
"350",200,3,"story3b","English",4,"Yes","Windows","Chrome","none","Harold","Nanber",30,"Male",1,1280,800,"A",0,"counterfactual"
"351",200,3,"story3b","English",4,"Yes","Windows","Chrome","none","Harold","Nanber",30,"Male",1,1280,800,"C",0,"counterfactual"
"352",200,3,"story3b","English",4,"Yes","Windows","Chrome","none","Harold","Nanber",30,"Male",1,1280,800,"B",0,"counterfactual"
"353",201,5,"story5","English",2,"Yes","Windows","Chrome","","Frank","Gostak",39,"Female",1,1920,1080,"C",0.04,"counterfactual"
"354",201,5,"story5","English",2,"Yes","Windows","Chrome","","Frank","Gostak",39,"Female",1,1920,1080,"A",0.905,"counterfactual"
"355",201,5,"story5","English",2,"Yes","Windows","Chrome","","Frank","Gostak",39,"Female",1,1920,1080,"D",0.9,"counterfactual"
"356",201,5,"story5","English",2,"Yes","Windows","Chrome","","Frank","Gostak",39,"Female",1,1920,1080,"B",0.775,"counterfactual"
"357",201,3,"story3a","English",2,"Yes","Windows","Chrome","","Nellie","Runcible",39,"Female",1,1920,1080,"A",0.11,"counterfactual"
"358",201,3,"story3a","English",2,"Yes","Windows","Chrome","","Nellie","Runcible",39,"Female",1,1920,1080,"B",0.105,"counterfactual"
"359",201,4,"story4","English",2,"Yes","Windows","Chrome","","Ronald","Wrean",39,"Female",1,1920,1080,"D",0.99,"counterfactual"
"360",201,4,"story4","English",2,"Yes","Windows","Chrome","","Ronald","Wrean",39,"Female",1,1920,1080,"B",0.76,"counterfactual"
"361",201,4,"story4","English",2,"Yes","Windows","Chrome","","Ronald","Wrean",39,"Female",1,1920,1080,"A",0.285,"counterfactual"
"362",201,4,"story4","English",2,"Yes","Windows","Chrome","","Ronald","Wrean",39,"Female",1,1920,1080,"C",0.77,"counterfactual"
"363",201,2,"story2","English",2,"Yes","Windows","Chrome","","Fred","Snarp",39,"Female",1,1920,1080,"C",0.12,"counterfactual"
"364",201,2,"story2","English",2,"Yes","Windows","Chrome","","Fred","Snarp",39,"Female",1,1920,1080,"B",0.875,"counterfactual"
"365",201,2,"story2","English",2,"Yes","Windows","Chrome","","Fred","Snarp",39,"Female",1,1920,1080,"A",0.85,"counterfactual"
"366",201,1,"story1","English",2,"Yes","Windows","Chrome","","Florence","Tondam",39,"Female",1,1920,1080,"B",0.245,"counterfactual"
"367",201,1,"story1","English",2,"Yes","Windows","Chrome","","Florence","Tondam",39,"Female",1,1920,1080,"A",0.185,"counterfactual"
"368",201,6,"story6","English",2,"Yes","Windows","Chrome","","Ilana","Muckenhoupt",39,"Female",1,1920,1080,"A",0.24,"counterfactual"
"369",201,6,"story6","English",2,"Yes","Windows","Chrome","","Ilana","Muckenhoupt",39,"Female",1,1920,1080,"B",0.895,"counterfactual"
"370",201,6,"story6","English",2,"Yes","Windows","Chrome","","Ilana","Muckenhoupt",39,"Female",1,1920,1080,"C",0.77,"counterfactual"
"371",300,5,"story5","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Martha","Snarp",28,"Male",1,1440,900,"D",0.98,"explanation"
"372",300,5,"story5","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Martha","Snarp",28,"Male",1,1440,900,"A",1,"explanation"
"373",300,5,"story5","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Martha","Snarp",28,"Male",1,1440,900,"C",1,"explanation"
"374",300,5,"story5","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Martha","Snarp",28,"Male",1,1440,900,"B",0,"explanation"
"375",300,3,"story3b","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Fred","Muckenhoupt",28,"Male",1,1440,900,"B",0.41,"explanation"
"376",300,3,"story3b","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Fred","Muckenhoupt",28,"Male",1,1440,900,"C",1,"explanation"
"377",300,3,"story3b","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Fred","Muckenhoupt",28,"Male",1,1440,900,"A",1,"explanation"
"378",300,6,"story6","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Ilana","Phroxis",28,"Male",1,1440,900,"B",1,"explanation"
"379",300,6,"story6","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Ilana","Phroxis",28,"Male",1,1440,900,"C",1,"explanation"
"380",300,6,"story6","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Ilana","Phroxis",28,"Male",1,1440,900,"A",0.92,"explanation"
"381",300,1,"story1","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Ronald","Gostak",28,"Male",1,1440,900,"A",1,"explanation"
"382",300,1,"story1","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Ronald","Gostak",28,"Male",1,1440,900,"B",0.01,"explanation"
"383",300,2,"story2","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Harold","Wrean",28,"Male",1,1440,900,"B",1,"explanation"
"384",300,2,"story2","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Harold","Wrean",28,"Male",1,1440,900,"C",0.89,"explanation"
"385",300,2,"story2","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Harold","Wrean",28,"Male",1,1440,900,"A",1,"explanation"
"386",300,4,"story4","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Florence","Runcible",28,"Male",1,1440,900,"D",0.93,"explanation"
"387",300,4,"story4","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Florence","Runcible",28,"Male",1,1440,900,"B",0.88,"explanation"
"388",300,4,"story4","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Florence","Runcible",28,"Male",1,1440,900,"C",1,"explanation"
"389",300,4,"story4","English",4,"Yes","Windows","Chrome","A lot of logical reasoning. My brain hurts now. ","Florence","Runcible",28,"Male",1,1440,900,"A",0.79,"explanation"
"390",301,3,"story3b","english",2,"Yes","Mac","Chrome","","Martha","Runcible",27,"Female",0,1440,900,"B",0.18,"explanation"
"391",301,3,"story3b","english",2,"Yes","Mac","Chrome","","Martha","Runcible",27,"Female",0,1440,900,"A",0.93,"explanation"
"392",301,3,"story3b","english",2,"Yes","Mac","Chrome","","Martha","Runcible",27,"Female",0,1440,900,"C",1,"explanation"
"393",301,2,"story2","english",2,"Yes","Mac","Chrome","","Ilana","Gostak",27,"Female",0,1440,900,"C",0.94,"explanation"
"394",301,2,"story2","english",2,"Yes","Mac","Chrome","","Ilana","Gostak",27,"Female",0,1440,900,"A",0.13,"explanation"
"395",301,2,"story2","english",2,"Yes","Mac","Chrome","","Ilana","Gostak",27,"Female",0,1440,900,"B",0.19,"explanation"
"396",301,4,"story4","english",2,"Yes","Mac","Chrome","","Frank","Nanber",27,"Female",0,1440,900,"D",0.5,"explanation"
"397",301,4,"story4","english",2,"Yes","Mac","Chrome","","Frank","Nanber",27,"Female",0,1440,900,"B",0.64,"explanation"
"398",301,4,"story4","english",2,"Yes","Mac","Chrome","","Frank","Nanber",27,"Female",0,1440,900,"A",0.33,"explanation"
"399",301,4,"story4","english",2,"Yes","Mac","Chrome","","Frank","Nanber",27,"Female",0,1440,900,"C",0.31,"explanation"
"400",301,6,"story6","english",2,"Yes","Mac","Chrome","","Ronald","Weyland",27,"Female",0,1440,900,"B",0.59,"explanation"
"401",301,6,"story6","english",2,"Yes","Mac","Chrome","","Ronald","Weyland",27,"Female",0,1440,900,"C",0,"explanation"
"402",301,6,"story6","english",2,"Yes","Mac","Chrome","","Ronald","Weyland",27,"Female",0,1440,900,"A",0,"explanation"
"403",301,5,"story5","english",2,"Yes","Mac","Chrome","","Fred","Wrean",27,"Female",0,1440,900,"D",1,"explanation"
"404",301,5,"story5","english",2,"Yes","Mac","Chrome","","Fred","Wrean",27,"Female",0,1440,900,"B",0.53,"explanation"
"405",301,5,"story5","english",2,"Yes","Mac","Chrome","","Fred","Wrean",27,"Female",0,1440,900,"C",0.65,"explanation"
"406",301,5,"story5","english",2,"Yes","Mac","Chrome","","Fred","Wrean",27,"Female",0,1440,900,"A",0.16,"explanation"
"407",301,1,"story1","english",2,"Yes","Mac","Chrome","","Florence","Muckenhoupt",27,"Female",0,1440,900,"B",0.01,"explanation"
"408",301,1,"story1","english",2,"Yes","Mac","Chrome","","Florence","Muckenhoupt",27,"Female",0,1440,900,"A",0.76,"explanation"
"409",302,4,"story4","English",3,"Yes","Linux","Firefox","","Ronald","Runcible",22,"Male",1,1600,795,"C",0.97,"explanation"
"410",302,4,"story4","English",3,"Yes","Linux","Firefox","","Ronald","Runcible",22,"Male",1,1600,795,"A",1,"explanation"
"411",302,4,"story4","English",3,"Yes","Linux","Firefox","","Ronald","Runcible",22,"Male",1,1600,795,"B",0.99,"explanation"
"412",302,4,"story4","English",3,"Yes","Linux","Firefox","","Ronald","Runcible",22,"Male",1,1600,795,"D",0.48,"explanation"
"413",302,5,"story5","English",3,"Yes","Linux","Firefox","","Florence","Wrean",22,"Male",1,1600,795,"C",0.99,"explanation"
"414",302,5,"story5","English",3,"Yes","Linux","Firefox","","Florence","Wrean",22,"Male",1,1600,795,"D",0.99,"explanation"
"415",302,5,"story5","English",3,"Yes","Linux","Firefox","","Florence","Wrean",22,"Male",1,1600,795,"A",0.98,"explanation"
"416",302,5,"story5","English",3,"Yes","Linux","Firefox","","Florence","Wrean",22,"Male",1,1600,795,"B",0.34,"explanation"
"417",302,6,"story6","English",3,"Yes","Linux","Firefox","","Harold","Nanber",22,"Male",1,1600,795,"C",0.5,"explanation"
"418",302,6,"story6","English",3,"Yes","Linux","Firefox","","Harold","Nanber",22,"Male",1,1600,795,"A",0.48,"explanation"
"419",302,6,"story6","English",3,"Yes","Linux","Firefox","","Harold","Nanber",22,"Male",1,1600,795,"B",0.97,"explanation"
"420",302,1,"story1","English",3,"Yes","Linux","Firefox","","Martha","Tondam",22,"Male",1,1600,795,"A",0.98,"explanation"
"421",302,1,"story1","English",3,"Yes","Linux","Firefox","","Martha","Tondam",22,"Male",1,1600,795,"B",0.02,"explanation"
"422",302,2,"story2","English",3,"Yes","Linux","Firefox","","Fred","Phroxis",22,"Male",1,1600,795,"B",0.99,"explanation"
"423",302,2,"story2","English",3,"Yes","Linux","Firefox","","Fred","Phroxis",22,"Male",1,1600,795,"C",0.99,"explanation"
"424",302,2,"story2","English",3,"Yes","Linux","Firefox","","Fred","Phroxis",22,"Male",1,1600,795,"A",0.34,"explanation"
"425",302,3,"story3b","English",3,"Yes","Linux","Firefox","","Ilana","Muckenhoupt",22,"Male",1,1600,795,"A",0.99,"explanation"
"426",302,3,"story3b","English",3,"Yes","Linux","Firefox","","Ilana","Muckenhoupt",22,"Male",1,1600,795,"C",1,"explanation"
"427",302,3,"story3b","English",3,"Yes","Linux","Firefox","","Ilana","Muckenhoupt",22,"Male",1,1600,795,"B",0.13,"explanation"
"428",303,6,"story6","english",4,"Yes","Windows","Chrome","","Ronald","Snarp",28,"Male",1,1920,1080,"B",0.22,"explanation"
"429",303,6,"story6","english",4,"Yes","Windows","Chrome","","Ronald","Snarp",28,"Male",1,1920,1080,"A",0.87,"explanation"
"430",303,6,"story6","english",4,"Yes","Windows","Chrome","","Ronald","Snarp",28,"Male",1,1920,1080,"C",0.06,"explanation"
"431",303,4,"story4","english",4,"Yes","Windows","Chrome","","Nellie","Weyland",28,"Male",1,1920,1080,"C",0.47,"explanation"
"432",303,4,"story4","english",4,"Yes","Windows","Chrome","","Nellie","Weyland",28,"Male",1,1920,1080,"A",0.04,"explanation"
"433",303,4,"story4","english",4,"Yes","Windows","Chrome","","Nellie","Weyland",28,"Male",1,1920,1080,"B",0.02,"explanation"
"434",303,4,"story4","english",4,"Yes","Windows","Chrome","","Nellie","Weyland",28,"Male",1,1920,1080,"D",0.95,"explanation"
"435",303,5,"story5","english",4,"Yes","Windows","Chrome","","Fred","Tondam",28,"Male",1,1920,1080,"D",0.98,"explanation"
"436",303,5,"story5","english",4,"Yes","Windows","Chrome","","Fred","Tondam",28,"Male",1,1920,1080,"C",0.12,"explanation"
"437",303,5,"story5","english",4,"Yes","Windows","Chrome","","Fred","Tondam",28,"Male",1,1920,1080,"B",0.02,"explanation"
"438",303,5,"story5","english",4,"Yes","Windows","Chrome","","Fred","Tondam",28,"Male",1,1920,1080,"A",0.04,"explanation"
"439",303,1,"story1","english",4,"Yes","Windows","Chrome","","Florence","Wrean",28,"Male",1,1920,1080,"A",0.96,"explanation"
"440",303,1,"story1","english",4,"Yes","Windows","Chrome","","Florence","Wrean",28,"Male",1,1920,1080,"B",0.01,"explanation"
"441",303,2,"story2","english",4,"Yes","Windows","Chrome","","Ilana","Muckenhoupt",28,"Male",1,1920,1080,"B",0.04,"explanation"
"442",303,2,"story2","english",4,"Yes","Windows","Chrome","","Ilana","Muckenhoupt",28,"Male",1,1920,1080,"A",0.05,"explanation"
"443",303,2,"story2","english",4,"Yes","Windows","Chrome","","Ilana","Muckenhoupt",28,"Male",1,1920,1080,"C",0.92,"explanation"
"444",303,3,"story3a","english",4,"Yes","Windows","Chrome","","Martha","Runcible",28,"Male",1,1920,1080,"B",0.83,"explanation"
"445",303,3,"story3a","english",4,"Yes","Windows","Chrome","","Martha","Runcible",28,"Male",1,1920,1080,"A",0.86,"explanation"
"446",304,3,"story3a","ENGLISH",2,"Yes","Mac","Chrome","","Nellie","Tondam",25,"Female",2,2560,1440,"B",0.23,"explanation"
"447",304,3,"story3a","ENGLISH",2,"Yes","Mac","Chrome","","Nellie","Tondam",25,"Female",2,2560,1440,"A",1,"explanation"
"448",304,1,"story1","ENGLISH",2,"Yes","Mac","Chrome","","Frank","Gostak",25,"Female",2,2560,1440,"A",1,"explanation"
"449",304,1,"story1","ENGLISH",2,"Yes","Mac","Chrome","","Frank","Gostak",25,"Female",2,2560,1440,"B",0.29,"explanation"
"450",304,5,"story5","ENGLISH",2,"Yes","Mac","Chrome","","Florence","Nanber",25,"Female",2,2560,1440,"A",0.54,"explanation"
"451",304,5,"story5","ENGLISH",2,"Yes","Mac","Chrome","","Florence","Nanber",25,"Female",2,2560,1440,"B",0.57,"explanation"
"452",304,5,"story5","ENGLISH",2,"Yes","Mac","Chrome","","Florence","Nanber",25,"Female",2,2560,1440,"C",0.97,"explanation"
"453",304,5,"story5","ENGLISH",2,"Yes","Mac","Chrome","","Florence","Nanber",25,"Female",2,2560,1440,"D",1,"explanation"
"454",304,4,"story4","ENGLISH",2,"Yes","Mac","Chrome","","Ronald","Snarp",25,"Female",2,2560,1440,"C",1,"explanation"
"455",304,4,"story4","ENGLISH",2,"Yes","Mac","Chrome","","Ronald","Snarp",25,"Female",2,2560,1440,"D",0.22,"explanation"
"456",304,4,"story4","ENGLISH",2,"Yes","Mac","Chrome","","Ronald","Snarp",25,"Female",2,2560,1440,"A",0.23,"explanation"
"457",304,4,"story4","ENGLISH",2,"Yes","Mac","Chrome","","Ronald","Snarp",25,"Female",2,2560,1440,"B",0.35,"explanation"
"458",304,2,"story2","ENGLISH",2,"Yes","Mac","Chrome","","Fred","Phroxis",25,"Female",2,2560,1440,"C",0.97,"explanation"
"459",304,2,"story2","ENGLISH",2,"Yes","Mac","Chrome","","Fred","Phroxis",25,"Female",2,2560,1440,"A",0.53,"explanation"
"460",304,2,"story2","ENGLISH",2,"Yes","Mac","Chrome","","Fred","Phroxis",25,"Female",2,2560,1440,"B",1,"explanation"
"461",304,6,"story6","ENGLISH",2,"Yes","Mac","Chrome","","Harold","Wrean",25,"Female",2,2560,1440,"A",0.23,"explanation"
"462",304,6,"story6","ENGLISH",2,"Yes","Mac","Chrome","","Harold","Wrean",25,"Female",2,2560,1440,"B",0.7,"explanation"
"463",304,6,"story6","ENGLISH",2,"Yes","Mac","Chrome","","Harold","Wrean",25,"Female",2,2560,1440,"C",0.67,"explanation"
"464",305,3,"story3a","english",3,"Yes","Windows","Chrome","","Albert","Nanber",50,"Female",2,1366,768,"B",0.72,"explanation"
"465",305,3,"story3a","english",3,"Yes","Windows","Chrome","","Albert","Nanber",50,"Female",2,1366,768,"A",0.33,"explanation"
"466",305,2,"story2","english",3,"Yes","Windows","Chrome","","Martha","Runcible",50,"Female",2,1366,768,"C",0.58,"explanation"
"467",305,2,"story2","english",3,"Yes","Windows","Chrome","","Martha","Runcible",50,"Female",2,1366,768,"B",0.51,"explanation"
"468",305,2,"story2","english",3,"Yes","Windows","Chrome","","Martha","Runcible",50,"Female",2,1366,768,"A",0.72,"explanation"
"469",305,6,"story6","english",3,"Yes","Windows","Chrome","","Florence","Weyland",50,"Female",2,1366,768,"C",0.33,"explanation"
"470",305,6,"story6","english",3,"Yes","Windows","Chrome","","Florence","Weyland",50,"Female",2,1366,768,"A",0.8,"explanation"
"471",305,6,"story6","english",3,"Yes","Windows","Chrome","","Florence","Weyland",50,"Female",2,1366,768,"B",0.31,"explanation"
"472",305,1,"story1","english",3,"Yes","Windows","Chrome","","Frank","Muckenhoupt",50,"Female",2,1366,768,"A",0.8,"explanation"
"473",305,1,"story1","english",3,"Yes","Windows","Chrome","","Frank","Muckenhoupt",50,"Female",2,1366,768,"B",0.6,"explanation"
"474",305,4,"story4","english",3,"Yes","Windows","Chrome","","Fred","Tondam",50,"Female",2,1366,768,"A",0.32,"explanation"
"475",305,4,"story4","english",3,"Yes","Windows","Chrome","","Fred","Tondam",50,"Female",2,1366,768,"C",0.61,"explanation"
"476",305,4,"story4","english",3,"Yes","Windows","Chrome","","Fred","Tondam",50,"Female",2,1366,768,"B",0.55,"explanation"
"477",305,4,"story4","english",3,"Yes","Windows","Chrome","","Fred","Tondam",50,"Female",2,1366,768,"D",0.73,"explanation"
"478",305,5,"story5","english",3,"Yes","Windows","Chrome","","Harold","Snarp",50,"Female",2,1366,768,"D",0.39,"explanation"
"479",305,5,"story5","english",3,"Yes","Windows","Chrome","","Harold","Snarp",50,"Female",2,1366,768,"B",0.62,"explanation"
"480",305,5,"story5","english",3,"Yes","Windows","Chrome","","Harold","Snarp",50,"Female",2,1366,768,"C",0.5,"explanation"
"481",305,5,"story5","english",3,"Yes","Windows","Chrome","","Harold","Snarp",50,"Female",2,1366,768,"A",0.69,"explanation"
"482",306,4,"story4","english",2,"Yes","Windows","Chrome","interesting one","Harold","Muckenhoupt",38,"Male",2,1600,900,"B",0.86,"explanation"
"483",306,4,"story4","english",2,"Yes","Windows","Chrome","interesting one","Harold","Muckenhoupt",38,"Male",2,1600,900,"C",1,"explanation"
"484",306,4,"story4","english",2,"Yes","Windows","Chrome","interesting one","Harold","Muckenhoupt",38,"Male",2,1600,900,"D",1,"explanation"
"485",306,4,"story4","english",2,"Yes","Windows","Chrome","interesting one","Harold","Muckenhoupt",38,"Male",2,1600,900,"A",0,"explanation"
"486",306,6,"story6","english",2,"Yes","Windows","Chrome","interesting one","Ronald","Nanber",38,"Male",2,1600,900,"A",1,"explanation"
"487",306,6,"story6","english",2,"Yes","Windows","Chrome","interesting one","Ronald","Nanber",38,"Male",2,1600,900,"B",1,"explanation"
"488",306,6,"story6","english",2,"Yes","Windows","Chrome","interesting one","Ronald","Nanber",38,"Male",2,1600,900,"C",0.99,"explanation"
"489",306,3,"story3a","english",2,"Yes","Windows","Chrome","interesting one","Martha","Gostak",38,"Male",2,1600,900,"A",1,"explanation"
"490",306,3,"story3a","english",2,"Yes","Windows","Chrome","interesting one","Martha","Gostak",38,"Male",2,1600,900,"B",1,"explanation"
"491",306,5,"story5","english",2,"Yes","Windows","Chrome","interesting one","Ilana","Snarp",38,"Male",2,1600,900,"B",0,"explanation"
"492",306,5,"story5","english",2,"Yes","Windows","Chrome","interesting one","Ilana","Snarp",38,"Male",2,1600,900,"D",1,"explanation"
"493",306,5,"story5","english",2,"Yes","Windows","Chrome","interesting one","Ilana","Snarp",38,"Male",2,1600,900,"A",0,"explanation"
"494",306,5,"story5","english",2,"Yes","Windows","Chrome","interesting one","Ilana","Snarp",38,"Male",2,1600,900,"C",1,"explanation"
"495",306,2,"story2","english",2,"Yes","Windows","Chrome","interesting one","Nellie","Runcible",38,"Male",2,1600,900,"B",1,"explanation"
"496",306,2,"story2","english",2,"Yes","Windows","Chrome","interesting one","Nellie","Runcible",38,"Male",2,1600,900,"A",0.16,"explanation"
"497",306,2,"story2","english",2,"Yes","Windows","Chrome","interesting one","Nellie","Runcible",38,"Male",2,1600,900,"C",1,"explanation"
"498",306,1,"story1","english",2,"Yes","Windows","Chrome","interesting one","Fred","Tondam",38,"Male",2,1600,900,"A",1,"explanation"
"499",306,1,"story1","english",2,"Yes","Windows","Chrome","interesting one","Fred","Tondam",38,"Male",2,1600,900,"B",0,"explanation"
"500",307,1,"story1","English",2,"Yes","Windows","Chrome","","Harold","Tondam",24,"Female",1,1366,768,"B",0.04,"explanation"
"501",307,1,"story1","English",2,"Yes","Windows","Chrome","","Harold","Tondam",24,"Female",1,1366,768,"A",0.98,"explanation"
"502",307,4,"story4","English",2,"Yes","Windows","Chrome","","Albert","Gostak",24,"Female",1,1366,768,"A",0.43,"explanation"
"503",307,4,"story4","English",2,"Yes","Windows","Chrome","","Albert","Gostak",24,"Female",1,1366,768,"C",0.98,"explanation"
"504",307,4,"story4","English",2,"Yes","Windows","Chrome","","Albert","Gostak",24,"Female",1,1366,768,"D",0.93,"explanation"
"505",307,4,"story4","English",2,"Yes","Windows","Chrome","","Albert","Gostak",24,"Female",1,1366,768,"B",0.23,"explanation"
"506",307,3,"story3b","English",2,"Yes","Windows","Chrome","","Florence","Weyland",24,"Female",1,1366,768,"B",0.39,"explanation"
"507",307,3,"story3b","English",2,"Yes","Windows","Chrome","","Florence","Weyland",24,"Female",1,1366,768,"C",0.3,"explanation"
"508",307,3,"story3b","English",2,"Yes","Windows","Chrome","","Florence","Weyland",24,"Female",1,1366,768,"A",0.95,"explanation"
"509",307,2,"story2","English",2,"Yes","Windows","Chrome","","Nellie","Snarp",24,"Female",1,1366,768,"A",0.22,"explanation"
"510",307,2,"story2","English",2,"Yes","Windows","Chrome","","Nellie","Snarp",24,"Female",1,1366,768,"B",0.88,"explanation"
"511",307,2,"story2","English",2,"Yes","Windows","Chrome","","Nellie","Snarp",24,"Female",1,1366,768,"C",0.98,"explanation"
"512",307,5,"story5","English",2,"Yes","Windows","Chrome","","Frank","Runcible",24,"Female",1,1366,768,"B",0.13,"explanation"
"513",307,5,"story5","English",2,"Yes","Windows","Chrome","","Frank","Runcible",24,"Female",1,1366,768,"A",0.15,"explanation"
"514",307,5,"story5","English",2,"Yes","Windows","Chrome","","Frank","Runcible",24,"Female",1,1366,768,"D",0.96,"explanation"
"515",307,5,"story5","English",2,"Yes","Windows","Chrome","","Frank","Runcible",24,"Female",1,1366,768,"C",0.8,"explanation"
"516",307,6,"story6","English",2,"Yes","Windows","Chrome","","Ronald","Nanber",24,"Female",1,1366,768,"B",0.91,"explanation"
"517",307,6,"story6","English",2,"Yes","Windows","Chrome","","Ronald","Nanber",24,"Female",1,1366,768,"C",0.88,"explanation"
"518",307,6,"story6","English",2,"Yes","Windows","Chrome","","Ronald","Nanber",24,"Female",1,1366,768,"A",0.16,"explanation"
"519",308,1,"story1","English",3,"Yes","Windows","Firefox","Fun HIT!","Harold","Wrean",25,"Male",2,1280,720,"A",1,"explanation"
"520",308,1,"story1","English",3,"Yes","Windows","Firefox","Fun HIT!","Harold","Wrean",25,"Male",2,1280,720,"B",0,"explanation"
"521",308,5,"story5","English",3,"Yes","Windows","Firefox","Fun HIT!","Frank","Tondam",25,"Male",2,1280,720,"D",1,"explanation"
"522",308,5,"story5","English",3,"Yes","Windows","Firefox","Fun HIT!","Frank","Tondam",25,"Male",2,1280,720,"B",0,"explanation"
"523",308,5,"story5","English",3,"Yes","Windows","Firefox","Fun HIT!","Frank","Tondam",25,"Male",2,1280,720,"A",0,"explanation"
"524",308,5,"story5","English",3,"Yes","Windows","Firefox","Fun HIT!","Frank","Tondam",25,"Male",2,1280,720,"C",0,"explanation"
"525",308,4,"story4","English",3,"Yes","Windows","Firefox","Fun HIT!","Ronald","Gostak",25,"Male",2,1280,720,"A",0,"explanation"
"526",308,4,"story4","English",3,"Yes","Windows","Firefox","Fun HIT!","Ronald","Gostak",25,"Male",2,1280,720,"D",1,"explanation"
"527",308,4,"story4","English",3,"Yes","Windows","Firefox","Fun HIT!","Ronald","Gostak",25,"Male",2,1280,720,"B",0,"explanation"
"528",308,4,"story4","English",3,"Yes","Windows","Firefox","Fun HIT!","Ronald","Gostak",25,"Male",2,1280,720,"C",0,"explanation"
"529",308,6,"story6","English",3,"Yes","Windows","Firefox","Fun HIT!","Martha","Snarp",25,"Male",2,1280,720,"B",0,"explanation"
"530",308,6,"story6","English",3,"Yes","Windows","Firefox","Fun HIT!","Martha","Snarp",25,"Male",2,1280,720,"C",1,"explanation"
"531",308,6,"story6","English",3,"Yes","Windows","Firefox","Fun HIT!","Martha","Snarp",25,"Male",2,1280,720,"A",0,"explanation"
"532",308,3,"story3b","English",3,"Yes","Windows","Firefox","Fun HIT!","Ilana","Runcible",25,"Male",2,1280,720,"A",1,"explanation"
"533",308,3,"story3b","English",3,"Yes","Windows","Firefox","Fun HIT!","Ilana","Runcible",25,"Male",2,1280,720,"B",0,"explanation"
"534",308,3,"story3b","English",3,"Yes","Windows","Firefox","Fun HIT!","Ilana","Runcible",25,"Male",2,1280,720,"C",1,"explanation"
"535",308,2,"story2","English",3,"Yes","Windows","Firefox","Fun HIT!","Florence","Nanber",25,"Male",2,1280,720,"C",1,"explanation"
"536",308,2,"story2","English",3,"Yes","Windows","Firefox","Fun HIT!","Florence","Nanber",25,"Male",2,1280,720,"A",0,"explanation"
"537",308,2,"story2","English",3,"Yes","Windows","Firefox","Fun HIT!","Florence","Nanber",25,"Male",2,1280,720,"B",0,"explanation"
